TrueLabel,Prediction,ReconstructionError
DDoS,ATTACK,0.06065766158037144
DDoS,BENIGN,0.04918286330348145
DDoS,ATTACK,0.0615264355648439
DDoS,BENIGN,0.04669345084494111
DDoS,ATTACK,0.06119819392372447
DDoS,BENIGN,0.047103032081048365
DDoS,ATTACK,0.060727452286661064
DDoS,BENIGN,0.047111091168011224
DDoS,ATTACK,0.06283999238327856
DDoS,BENIGN,0.04714922393169251
DDoS,BENIGN,0.05942231959772322
DDoS,BENIGN,0.04714117700674181
DDoS,ATTACK,0.05996340626354146
DDoS,BENIGN,0.04787797131725869
DDoS,ATTACK,0.06043276850971666
DDoS,BENIGN,0.04767212627502822
DDoS,ATTACK,0.06042946149367112
DDoS,BENIGN,0.0469131582020048
DDoS,ATTACK,0.06018412488076028
DDoS,BENIGN,0.0468574664199131
DDoS,ATTACK,0.059917918611285245
DDoS,BENIGN,0.047672132687053545
DDoS,BENIGN,0.059386100938156765
DDoS,BENIGN,0.04714100545868804
DDoS,ATTACK,0.05991823046656222
DDoS,BENIGN,0.047476885777785874
DDoS,ATTACK,0.061100819787828275
DDoS,BENIGN,0.04762925402420136
DDoS,ATTACK,0.0602471522908067
DDoS,BENIGN,0.04667163087901359
DDoS,BENIGN,0.04714939009469538
DDoS,ATTACK,0.05992047547490722
DDoS,BENIGN,0.04713383606621619
DDoS,ATTACK,0.06108382483815872
DDoS,BENIGN,0.0477734283896943
DDoS,ATTACK,0.06198159052120631
DDoS,BENIGN,0.04692839011724414
DDoS,ATTACK,0.06052408803368532
DDoS,BENIGN,0.04911341151674469
DDoS,ATTACK,0.06045673223411894
DDoS,BENIGN,0.05100101706727318
DDoS,ATTACK,0.06210106294925091
DDoS,BENIGN,0.05100102622790444
DDoS,ATTACK,0.06044518434861499
DDoS,BENIGN,0.049176481022640765
DDoS,ATTACK,0.05999967118870869
DDoS,BENIGN,0.04835835913017899
DDoS,ATTACK,0.060188473244621704
DDoS,BENIGN,0.0474792178331369
DDoS,ATTACK,0.06232091508900998
DDoS,BENIGN,0.05080104717486535
DDoS,BENIGN,0.046043681124779925
DDoS,BENIGN,0.050801107957653135
DDoS,BENIGN,0.04918090467251123
DDoS,BENIGN,0.05080114320616006
DDoS,BENIGN,0.04918090372414375
DDoS,BENIGN,0.046733916054480074
DDoS,BENIGN,0.049180899591435644
DDoS,BENIGN,0.050801290248923055
DDoS,BENIGN,0.0471609248925398
DDoS,BENIGN,0.04693960516581307
DDoS,ATTACK,0.061337401372349776
DDoS,BENIGN,0.04755818187479073
DDoS,ATTACK,0.0599997272388474
DDoS,BENIGN,0.049345165781844696
DDoS,ATTACK,0.0635788648659615
DDoS,BENIGN,0.047558165905760036
DDoS,ATTACK,0.06219909440839475
DDoS,BENIGN,0.04833468017628131
DDoS,ATTACK,0.06073513635875994
DDoS,BENIGN,0.04833477713061905
DDoS,ATTACK,0.0608139742288826
DDoS,BENIGN,0.04723585847846497
DDoS,BENIGN,0.05971785638328577
DDoS,BENIGN,0.04833475842940418
DDoS,ATTACK,0.06072960103064376
DDoS,BENIGN,0.04692589535123399
DDoS,BENIGN,0.0592339275937937
DDoS,BENIGN,0.04901348342222763
DDoS,BENIGN,0.059701366949520884
DDoS,BENIGN,0.046696304197402755
DDoS,BENIGN,0.05074065393629642
DDoS,BENIGN,0.04716687488463277
DDoS,BENIGN,0.04714381676130428
DDoS,BENIGN,0.047842446890855116
DDoS,BENIGN,0.05074110878388781
DDoS,BENIGN,0.04674339565581563
DDoS,BENIGN,0.04604701234251372
DDoS,BENIGN,0.04716490620311421
DDoS,ATTACK,0.060636389725422866
DDoS,BENIGN,0.047654218539141965
DDoS,ATTACK,0.060523076769364366
DDoS,BENIGN,0.04711491723519918
DDoS,ATTACK,0.06020627565621391
DDoS,BENIGN,0.04748290109017395
DDoS,ATTACK,0.06020618309281715
DDoS,BENIGN,0.04763212483784487
DDoS,ATTACK,0.06179167135957183
DDoS,BENIGN,0.04754115329293301
DDoS,ATTACK,0.060912624364248165
DDoS,BENIGN,0.04754118868490633
DDoS,ATTACK,0.06179181002709847
DDoS,BENIGN,0.04784389804043922
DDoS,BENIGN,0.059812126358845356
DDoS,BENIGN,0.04722028858236608
DDoS,ATTACK,0.06010747394057037
DDoS,BENIGN,0.04715535392883136
DDoS,BENIGN,0.059729328193922494
DDoS,BENIGN,0.04796363273526952
DDoS,ATTACK,0.05992548509777918
DDoS,BENIGN,0.04715530128038393
DDoS,BENIGN,0.047155738386348935
DDoS,BENIGN,0.04715573500631565
DDoS,BENIGN,0.04917552052242983
DDoS,BENIGN,0.049175518458839745
DDoS,BENIGN,0.050851434982817724
DDoS,BENIGN,0.04604097523499299
DDoS,BENIGN,0.04917549000145628
DDoS,BENIGN,0.0491754862053722
DDoS,BENIGN,0.046679702790092745
DDoS,BENIGN,0.048369050453443224
DDoS,BENIGN,0.059818143712267915
DDoS,BENIGN,0.04961986370375995
DDoS,BENIGN,0.05981815883227385
DDoS,BENIGN,0.04760045413952221
DDoS,BENIGN,0.059827306439859854
DDoS,BENIGN,0.04757934724729839
DDoS,ATTACK,0.06233561536107064
DDoS,BENIGN,0.047662467638895936
DDoS,BENIGN,0.059761402321142645
DDoS,BENIGN,0.04746176437180582
DDoS,ATTACK,0.06059049312092443
DDoS,BENIGN,0.04836416995298142
DDoS,ATTACK,0.0604926776115795
DDoS,BENIGN,0.04693512085529388
DDoS,ATTACK,0.06254441608549076
DDoS,BENIGN,0.0475519652940268
DDoS,ATTACK,0.062207218319196324
DDoS,BENIGN,0.04754319281197138
DDoS,ATTACK,0.06045612699544286
DDoS,BENIGN,0.046872175704308
DDoS,BENIGN,0.059561512676720094
DDoS,BENIGN,0.046041650658311006
DDoS,ATTACK,0.06077457584904693
DDoS,BENIGN,0.046681161835156505
DDoS,BENIGN,0.059347654773308806
DDoS,BENIGN,0.04694776240733725
DDoS,BENIGN,0.04694777225407147
DDoS,BENIGN,0.04928115269553753
DDoS,BENIGN,0.05083693871079998
DDoS,BENIGN,0.05083697145269356
DDoS,BENIGN,0.04603473341644484
DDoS,ATTACK,0.06079985422528832
DDoS,BENIGN,0.04693599973962095
DDoS,ATTACK,0.059921353168752266
DDoS,BENIGN,0.04714555016830473
DDoS,ATTACK,0.059920665838367596
DDoS,BENIGN,0.046937291164869485
DDoS,ATTACK,0.06024845990442234
DDoS,BENIGN,0.05092916945495343
DDoS,ATTACK,0.06074899502726288
DDoS,BENIGN,0.05092917912826916
DDoS,BENIGN,0.059697236359686975
DDoS,BENIGN,0.04666483255378418
DDoS,BENIGN,0.049150511077439285
DDoS,BENIGN,0.04693834118084922
DDoS,BENIGN,0.04603645043980465
DDoS,BENIGN,0.046685017179179805
DDoS,BENIGN,0.04755378540827297
DDoS,ATTACK,0.06100966767152299
DDoS,BENIGN,0.04764703488137909
DDoS,BENIGN,0.047493754864589746
DDoS,ATTACK,0.06085138231649659
DDoS,BENIGN,0.04603325062138288
DDoS,ATTACK,0.0607673406868059
DDoS,BENIGN,0.046933614588395935
DDoS,ATTACK,0.06072815458948765
DDoS,BENIGN,0.04665487216983809
DDoS,BENIGN,0.05967713603336816
DDoS,BENIGN,0.04710294599792196
DDoS,BENIGN,0.059362126763791094
DDoS,BENIGN,0.05096469324843962
DDoS,ATTACK,0.060260356135992434
DDoS,BENIGN,0.04665541225889901
DDoS,BENIGN,0.046675375132359566
DDoS,BENIGN,0.04787755092624993
DDoS,BENIGN,0.046867917460788125
DDoS,BENIGN,0.04656205284494249
DDoS,BENIGN,0.048014317959276236
DDoS,BENIGN,0.04830415857113242
DDoS,BENIGN,0.046678625148096266
DDoS,BENIGN,0.04804218755145722
DDoS,BENIGN,0.046678544473616884
DDoS,BENIGN,0.046679088329051245
DDoS,BENIGN,0.04694630311628414
DDoS,BENIGN,0.0508521546020725
DDoS,BENIGN,0.046944575160265706
DDoS,ATTACK,0.05993843236655015
DDoS,BENIGN,0.05086676005446068
DDoS,BENIGN,0.059353300767161506
DDoS,BENIGN,0.04751553965239205
DDoS,ATTACK,0.06095631929846156
DDoS,BENIGN,0.047664270825642376
DDoS,ATTACK,0.06021706352818661
DDoS,BENIGN,0.04724866483571918
DDoS,ATTACK,0.060376713206694105
DDoS,BENIGN,0.0469371021622711
DDoS,ATTACK,0.06309008157778609
DDoS,BENIGN,0.04836466340085369
DDoS,BENIGN,0.05922302171654747
DDoS,BENIGN,0.04757698079314975
DDoS,ATTACK,0.06053712747129792
DDoS,BENIGN,0.04757697468349525
DDoS,ATTACK,0.060535982247048384
DDoS,BENIGN,0.04836573868210225
DDoS,ATTACK,0.06201764310317881
DDoS,BENIGN,0.047574530557180104
DDoS,ATTACK,0.0620193234584102
DDoS,BENIGN,0.04896302254508824
DDoS,ATTACK,0.061516018723628815
DDoS,BENIGN,0.047509782371630706
DDoS,ATTACK,0.06274847917800573
DDoS,BENIGN,0.04807996723441592
DDoS,ATTACK,0.06105326904818552
DDoS,BENIGN,0.04717375053758023
DDoS,BENIGN,0.05948830644573934
DDoS,BENIGN,0.04766184884850005
DDoS,ATTACK,0.06039272350581276
DDoS,BENIGN,0.05064746056604387
DDoS,BENIGN,0.04717790277917738
DDoS,BENIGN,0.04717789718253704
DDoS,BENIGN,0.05064744886871476
DDoS,BENIGN,0.04697716557726549
DDoS,BENIGN,0.05064690283145396
DDoS,BENIGN,0.04731722517072125
DDoS,BENIGN,0.04697979910077886
DDoS,BENIGN,0.05064696239227694
DDoS,BENIGN,0.04676286439813177
DDoS,BENIGN,0.050646962186583086
DDoS,BENIGN,0.046953320199438306
DDoS,ATTACK,0.0598688107805096
DDoS,BENIGN,0.04695330956017282
DDoS,BENIGN,0.059684543476837694
DDoS,BENIGN,0.04669018445153619
DDoS,ATTACK,0.06062769474723256
DDoS,BENIGN,0.04820376276567774
DDoS,ATTACK,0.06058807567623765
DDoS,BENIGN,0.04755626733028152
DDoS,BENIGN,0.059541017402842164
DDoS,BENIGN,0.047233340151069045
DDoS,BENIGN,0.059742737713101485
DDoS,BENIGN,0.04732127007821494
DDoS,BENIGN,0.059653672734447466
DDoS,BENIGN,0.04686176667856
DDoS,BENIGN,0.05908655787157116
DDoS,BENIGN,0.04747753200276138
DDoS,BENIGN,0.05978212967371885
DDoS,BENIGN,0.047533506371910186
DDoS,ATTACK,0.06254197514473546
DDoS,BENIGN,0.04713948646960669
DDoS,BENIGN,0.058944052307747886
DDoS,BENIGN,0.04757285951399498
DDoS,ATTACK,0.06001214648765292
DDoS,BENIGN,0.047533513588674144
DDoS,ATTACK,0.060823033208832165
DDoS,BENIGN,0.047210122861191035
DDoS,ATTACK,0.060411599455715594
DDoS,BENIGN,0.04685382685268677
DDoS,BENIGN,0.058962869994720855
DDoS,BENIGN,0.046912442831349356
DDoS,BENIGN,0.04691248498111334
DDoS,BENIGN,0.04692362935532115
DDoS,ATTACK,0.06021905878693482
DDoS,BENIGN,0.049094724829149006
DDoS,ATTACK,0.060221860012716746
DDoS,BENIGN,0.04763997013374732
DDoS,ATTACK,0.06022176222222617
DDoS,BENIGN,0.047126094447165
DDoS,BENIGN,0.05902701289676855
DDoS,BENIGN,0.0469053576399123
DDoS,ATTACK,0.06060971214485024
DDoS,BENIGN,0.04603311606198332
DDoS,BENIGN,0.04603311412189173
DDoS,BENIGN,0.049266310249235196
DDoS,BENIGN,0.05096691404672479
DDoS,BENIGN,0.04603310091443326
DDoS,BENIGN,0.046033102106240786
DDoS,BENIGN,0.046675748490412054
DDoS,BENIGN,0.048983043333581215
DDoS,BENIGN,0.059198416490396505
DDoS,BENIGN,0.047536600495443865
DDoS,BENIGN,0.05974285054762143
DDoS,BENIGN,0.04694189301353086
DDoS,ATTACK,0.0602120847744136
DDoS,BENIGN,0.047112312997423876
DDoS,ATTACK,0.061700308183575636
DDoS,BENIGN,0.04603824428492143
DDoS,ATTACK,0.06032123152649736
DDoS,BENIGN,0.050890827846196494
DDoS,ATTACK,0.06409614714622791
DDoS,BENIGN,0.04711137506871885
DDoS,ATTACK,0.062424220651987966
DDoS,BENIGN,0.05089883284065929
DDoS,ATTACK,0.06409979109889095
DDoS,BENIGN,0.04777259317630865
DDoS,ATTACK,0.05991534250828259
DDoS,BENIGN,0.0483401715109713
DDoS,BENIGN,0.05954882434312093
DDoS,BENIGN,0.0475719763009167
DDoS,BENIGN,0.059548540693035036
DDoS,BENIGN,0.04605174143863553
DDoS,BENIGN,0.05929007061247754
DDoS,BENIGN,0.046708594196587225
DDoS,BENIGN,0.05886063690467196
DDoS,BENIGN,0.04794473684003995
DDoS,ATTACK,0.060408637280348065
DDoS,BENIGN,0.04927318756782444
DDoS,ATTACK,0.060408963811245935
DDoS,BENIGN,0.04769812368208173
DDoS,BENIGN,0.04717635108990608
DDoS,BENIGN,0.049181468679085856
DDoS,BENIGN,0.04605197047842448
DDoS,BENIGN,0.050660112033243845
DDoS,BENIGN,0.046712525512335755
DDoS,BENIGN,0.04605447670430584
DDoS,BENIGN,0.0467626949589243
DDoS,BENIGN,0.046715129298434896
DDoS,BENIGN,0.0471669189597746
DDoS,ATTACK,0.061542322473409794
DDoS,BENIGN,0.047162557467738765
DDoS,ATTACK,0.06024321797671974
DDoS,BENIGN,0.046953897616682214
DDoS,ATTACK,0.06111857107483139
DDoS,BENIGN,0.047233060099238194
DDoS,ATTACK,0.06138260824519892
DDoS,BENIGN,0.0490089744662109
DDoS,ATTACK,0.062267368979701594
DDoS,BENIGN,0.04721629213657308
DDoS,ATTACK,0.06154014723707427
DDoS,BENIGN,0.0480430673937708
DDoS,ATTACK,0.06085135093973766
DDoS,BENIGN,0.047534962582593404
DDoS,ATTACK,0.06105254553665933
DDoS,BENIGN,0.04753496759030169
DDoS,ATTACK,0.06139304455357827
DDoS,BENIGN,0.04753496896270706
DDoS,ATTACK,0.06042724742098074
DDoS,BENIGN,0.0472516327832006
DDoS,BENIGN,0.04711133764641881
DDoS,BENIGN,0.047148008686452886
DDoS,ATTACK,0.060967962361260314
DDoS,BENIGN,0.046939341913635586
DDoS,ATTACK,0.06062494653541154
DDoS,BENIGN,0.0509108486443277
DDoS,ATTACK,0.06078463873422847
DDoS,BENIGN,0.047132615066442694
DDoS,ATTACK,0.060806058423346174
DDoS,BENIGN,0.04713296798612615
DDoS,ATTACK,0.06030942571674939
DDoS,BENIGN,0.04713296696687525
DDoS,ATTACK,0.060960443722497336
DDoS,BENIGN,0.046690516731456834
DDoS,BENIGN,0.049109640241504535
DDoS,BENIGN,0.04693357441533961
DDoS,BENIGN,0.04752861312738024
DDoS,ATTACK,0.06091358795765508
DDoS,BENIGN,0.04693798236046973
DDoS,BENIGN,0.04714641575609813
DDoS,BENIGN,0.05092272606772741
DDoS,BENIGN,0.04802990070928937
DDoS,BENIGN,0.04666482511046779
DDoS,BENIGN,0.047136669435353454
DDoS,BENIGN,0.04804718667010872
DDoS,BENIGN,0.04715989473926565
DDoS,BENIGN,0.04715580171354203
DDoS,ATTACK,0.06142795804463397
DDoS,BENIGN,0.0471557602251625
DDoS,ATTACK,0.06237125725656272
DDoS,BENIGN,0.04604156625767702
DDoS,ATTACK,0.06078073764029902
DDoS,BENIGN,0.04917682104660672
DDoS,ATTACK,0.06133126493779401
DDoS,BENIGN,0.04668081838104273
DDoS,BENIGN,0.05974896988782613
DDoS,BENIGN,0.04689506796688361
DDoS,ATTACK,0.060913736808878585
DDoS,BENIGN,0.047597232832400624
DDoS,ATTACK,0.06116713915428117
DDoS,BENIGN,0.04759723481433287
DDoS,BENIGN,0.05946282416790125
DDoS,BENIGN,0.04689056871409374
DDoS,ATTACK,0.06117874798152891
DDoS,BENIGN,0.046895101412168995
DDoS,ATTACK,0.06116481911473579
DDoS,BENIGN,0.047421305960569454
DDoS,ATTACK,0.06117198708097319
DDoS,BENIGN,0.04757006495876986
DDoS,ATTACK,0.06083352570598282
DDoS,BENIGN,0.047400725646722174
DDoS,ATTACK,0.060820591220967904
DDoS,BENIGN,0.04832210974188778
DDoS,BENIGN,0.05983454056610367
DDoS,BENIGN,0.04765568376896403
DDoS,ATTACK,0.06105159778571436
DDoS,BENIGN,0.047491982212525936
DDoS,ATTACK,0.06105738333094657
DDoS,BENIGN,0.04712913880942613
DDoS,ATTACK,0.06084690405165928
DDoS,BENIGN,0.046963616906960715
DDoS,ATTACK,0.05986131551450509
DDoS,BENIGN,0.046048311293214995
DDoS,ATTACK,0.06026152456037192
DDoS,BENIGN,0.04674700623087279
DDoS,ATTACK,0.06210014133280602
DDoS,BENIGN,0.04739207929942128
DDoS,ATTACK,0.06055657194691204
DDoS,BENIGN,0.04670799566713261
DDoS,BENIGN,0.050667199423387474
DDoS,BENIGN,0.04670798456221103
DDoS,BENIGN,0.04717549937678953
DDoS,BENIGN,0.047175455284776506
DDoS,BENIGN,0.047161923164383224
DDoS,ATTACK,0.06018356357858229
DDoS,BENIGN,0.04694688207391685
DDoS,ATTACK,0.06032885010260819
DDoS,BENIGN,0.0471432578283923
DDoS,ATTACK,0.0620333849645911
DDoS,BENIGN,0.04710711492090185
DDoS,ATTACK,0.06024153716018804
DDoS,BENIGN,0.047143940509215186
DDoS,ATTACK,0.06068619277288806
DDoS,BENIGN,0.050930695803942265
DDoS,ATTACK,0.060207886545776274
DDoS,BENIGN,0.047107322348623804
DDoS,ATTACK,0.06031179736189226
DDoS,BENIGN,0.05093068948586053
DDoS,ATTACK,0.06031155063541708
DDoS,BENIGN,0.04927668480412967
DDoS,ATTACK,0.06266815334029387
DDoS,BENIGN,0.04915122696098166
DDoS,ATTACK,0.060526831393408226
DDoS,BENIGN,0.04876636626992157
DDoS,ATTACK,0.06026109921629702
DDoS,BENIGN,0.047471005127856965
DDoS,ATTACK,0.06044302368122553
DDoS,BENIGN,0.04931264940557321
DDoS,ATTACK,0.06299965574121637
DDoS,BENIGN,0.047529550555995184
DDoS,ATTACK,0.06271307809602483
DDoS,BENIGN,0.0474498880261407
DDoS,ATTACK,0.06031790315435758
DDoS,BENIGN,0.04924036581371531
DDoS,BENIGN,0.047094016873255574
DDoS,BENIGN,0.047644135286802114
DDoS,ATTACK,0.06035753231112281
DDoS,BENIGN,0.05101158806183968
DDoS,BENIGN,0.04602907132667614
DDoS,BENIGN,0.049132562042333176
DDoS,BENIGN,0.04666308282291093
DDoS,BENIGN,0.046043261570692454
DDoS,BENIGN,0.04918056694154855
DDoS,BENIGN,0.05079771248449006
DDoS,BENIGN,0.050797755937233104
DDoS,BENIGN,0.05079774030375929
DDoS,BENIGN,0.04715521478118966
DDoS,ATTACK,0.06098666039834943
DDoS,BENIGN,0.04672524199332059
DDoS,ATTACK,0.05989371728247599
DDoS,BENIGN,0.047155209769530144
DDoS,ATTACK,0.06081838764368641
DDoS,BENIGN,0.05085541295040182
DDoS,ATTACK,0.06081308514392027
DDoS,BENIGN,0.046041534607331264
DDoS,ATTACK,0.06065138300263461
DDoS,BENIGN,0.048043635035926006
DDoS,ATTACK,0.06081896113389509
DDoS,BENIGN,0.04917673908260318
DDoS,ATTACK,0.06081896760347534
DDoS,BENIGN,0.047661287417080395
DDoS,ATTACK,0.06073043748457156
DDoS,BENIGN,0.04904449140363682
DDoS,ATTACK,0.060652258732467115
DDoS,BENIGN,0.048223446411306464
DDoS,BENIGN,0.05974038493259594
DDoS,BENIGN,0.04836319424860233
DDoS,ATTACK,0.06093597876616251
DDoS,BENIGN,0.04822342916517213
DDoS,ATTACK,0.06076660538136272
DDoS,BENIGN,0.04724639841372782
DDoS,ATTACK,0.06027466493120139
DDoS,BENIGN,0.04716875208921538
DDoS,ATTACK,0.06131205246810837
DDoS,BENIGN,0.04712853699982451
DDoS,ATTACK,0.060111668725176245
DDoS,BENIGN,0.04917888725091889
DDoS,BENIGN,0.059658480803999506
DDoS,BENIGN,0.04918462591591489
DDoS,BENIGN,0.05965950525115072
DDoS,BENIGN,0.046963268629222295
DDoS,ATTACK,0.06047343953613788
DDoS,BENIGN,0.04918459166349827
DDoS,BENIGN,0.04669935588164576
DDoS,ATTACK,0.059867685630178365
DDoS,BENIGN,0.047658610825387755
DDoS,BENIGN,0.05985172092730623
DDoS,BENIGN,0.047243797699960684
DDoS,ATTACK,0.05987912648531698
DDoS,BENIGN,0.04765861081768394
DDoS,ATTACK,0.059879505138495034
DDoS,BENIGN,0.04724373872078486
DDoS,ATTACK,0.060557259269674826
DDoS,BENIGN,0.0460514622699607
DDoS,BENIGN,0.05066795944549148
DDoS,BENIGN,0.04918278840151141
DDoS,BENIGN,0.05066798489709545
DDoS,BENIGN,0.05066802792251519
DDoS,BENIGN,0.046707810735975075
DDoS,BENIGN,0.04716183150929549
DDoS,ATTACK,0.06315693274072158
DDoS,BENIGN,0.047156208724211196
DDoS,ATTACK,0.06388550799324819
DDoS,BENIGN,0.04714318462998001
DDoS,ATTACK,0.06390514993922414
DDoS,BENIGN,0.0474714945381719
DDoS,ATTACK,0.060352874482553866
DDoS,BENIGN,0.04752952178399497
DDoS,ATTACK,0.06186512124624478
DDoS,BENIGN,0.047531736949948215
DDoS,ATTACK,0.060219716451197725
DDoS,ATTACK,0.060703754030569906
DDoS,BENIGN,0.04745197295951387
DDoS,BENIGN,0.05779703558561839
DDoS,BENIGN,0.0474623823530118
DDoS,ATTACK,0.06099346657990322
DDoS,BENIGN,0.04714097014646311
DDoS,ATTACK,0.062223807349142894
DDoS,BENIGN,0.04714096805562372
DDoS,ATTACK,0.060128397686513985
DDoS,BENIGN,0.04913333826766405
DDoS,BENIGN,0.04926723899653922
DDoS,BENIGN,0.04670231112828261
DDoS,BENIGN,0.047861843673716174
DDoS,BENIGN,0.047770745454427076
DDoS,BENIGN,0.04913330819598115
DDoS,BENIGN,0.049267210022404966
DDoS,BENIGN,0.05096483060658835
DDoS,BENIGN,0.047102938283567444
DDoS,BENIGN,0.047150883220083456
DDoS,BENIGN,0.04715589966102571
DDoS,BENIGN,0.0471721740967978
DDoS,BENIGN,0.04717406664840752
DDoS,BENIGN,0.047163223597287904
DDoS,ATTACK,0.06124325003845029
DDoS,BENIGN,0.047163225583893964
DDoS,BENIGN,0.059575561773375085
DDoS,BENIGN,0.04806540530810045
DDoS,ATTACK,0.06070946637974702
DDoS,BENIGN,0.04935427255352733
DDoS,ATTACK,0.06068464435069611
DDoS,BENIGN,0.04657079839596288
DDoS,ATTACK,0.06040147639408176
DDoS,BENIGN,0.04689038235866287
DDoS,ATTACK,0.06016151425762065
DDoS,BENIGN,0.04756713378575672
DDoS,BENIGN,0.04689040075372181
DDoS,BENIGN,0.04835002713951334
DDoS,ATTACK,0.06124091257859011
DDoS,BENIGN,0.04765565811344816
DDoS,ATTACK,0.060827079594248615
DDoS,BENIGN,0.04765564264618001
DDoS,ATTACK,0.06116928117067102
DDoS,BENIGN,0.0483500158657516
DDoS,ATTACK,0.0599695917822773
DDoS,BENIGN,0.04833067427853599
DDoS,ATTACK,0.05996622696222313
DDoS,BENIGN,0.04728310354040217
DDoS,ATTACK,0.06165511617836181
DDoS,BENIGN,0.04755586825493507
DDoS,ATTACK,0.06165816424191386
DDoS,BENIGN,0.04721719903693267
DDoS,ATTACK,0.059968392874953556
DDoS,BENIGN,0.047646179310587136
DDoS,ATTACK,0.05995956224334005
DDoS,BENIGN,0.046957734897933166
DDoS,ATTACK,0.060309141737643866
DDoS,BENIGN,0.047165184807625465
DDoS,ATTACK,0.06083245820608453
DDoS,BENIGN,0.047266641225188484
DDoS,ATTACK,0.0604163655002579
DDoS,BENIGN,0.04669767110111901
DDoS,ATTACK,0.060433428742380474
DDoS,BENIGN,0.0469616103627573
DDoS,BENIGN,0.05964769195703202
DDoS,BENIGN,0.046961523175400144
DDoS,ATTACK,0.06011059481518519
DDoS,BENIGN,0.05073230531951992
DDoS,ATTACK,0.06041498593511476
DDoS,BENIGN,0.050732231731184046
DDoS,ATTACK,0.06105567417951666
DDoS,BENIGN,0.046697370195909776
DDoS,ATTACK,0.06196974588384813
DDoS,BENIGN,0.04713763545403161
DDoS,ATTACK,0.0627635054236184
DDoS,BENIGN,0.04664746870505603
DDoS,ATTACK,0.060042226104802844
DDoS,BENIGN,0.04713652073596204
DDoS,ATTACK,0.061259032058572326
DDoS,BENIGN,0.04925387392263812
DDoS,ATTACK,0.06000727942888881
DDoS,BENIGN,0.050990951071698126
DDoS,ATTACK,0.06079088812039994
DDoS,BENIGN,0.04912006630003252
DDoS,ATTACK,0.060089666665549664
DDoS,BENIGN,0.04665494816096688
DDoS,ATTACK,0.061963911363539216
DDoS,BENIGN,0.0509643629295258
DDoS,BENIGN,0.05960264716720817
DDoS,BENIGN,0.04730509459656898
DDoS,BENIGN,0.05960253562339006
DDoS,BENIGN,0.047139916291079345
DDoS,ATTACK,0.06101359953822743
DDoS,BENIGN,0.04602992687754373
DDoS,ATTACK,0.06009939248147836
DDoS,BENIGN,0.04692810443074265
DDoS,ATTACK,0.06009924607807358
DDoS,BENIGN,0.04664308103747247
DDoS,BENIGN,0.059724769194775956
DDoS,BENIGN,0.04709847549928316
DDoS,ATTACK,0.060094712278672434
DDoS,BENIGN,0.05096902795407682
DDoS,BENIGN,0.04670144476682176
DDoS,BENIGN,0.050969041048070915
DDoS,BENIGN,0.04692132170995519
DDoS,BENIGN,0.049131700701712605
DDoS,BENIGN,0.04603298488173786
DDoS,BENIGN,0.05069611699798972
DDoS,BENIGN,0.046705949846928156
DDoS,BENIGN,0.05067994132131059
DDoS,BENIGN,0.04716147995288214
DDoS,BENIGN,0.05947286708314269
DDoS,BENIGN,0.047161482679559476
DDoS,BENIGN,0.05963209404408768
DDoS,BENIGN,0.05079086857826057
DDoS,BENIGN,0.059633773755709794
DDoS,BENIGN,0.046735496505231726
DDoS,ATTACK,0.060031847355395074
DDoS,BENIGN,0.050790943142390244
DDoS,ATTACK,0.06003576749294081
DDoS,BENIGN,0.05079094697435726
DDoS,BENIGN,0.059480895453099904
DDoS,BENIGN,0.049182101477279284
DDoS,ATTACK,0.060482668166608855
DDoS,BENIGN,0.047241222892405225
DDoS,ATTACK,0.06002411000778569
DDoS,BENIGN,0.047241220492555545
DDoS,ATTACK,0.06002862741729443
DDoS,BENIGN,0.04902960190985323
DDoS,ATTACK,0.06026589869452168
DDoS,BENIGN,0.04765481281026483
DDoS,ATTACK,0.06002885039114218
DDoS,BENIGN,0.04724146404332221
DDoS,BENIGN,0.05947211882351413
DDoS,BENIGN,0.04903014974825842
DDoS,BENIGN,0.05949005498087652
DDoS,BENIGN,0.04759153662202746
DDoS,BENIGN,0.05955252036065522
DDoS,BENIGN,0.04646739690731723
DDoS,BENIGN,0.059268267171774004
DDoS,BENIGN,0.049030091427103635
DDoS,ATTACK,0.06075126311415948
DDoS,BENIGN,0.046693978553193766
DDoS,ATTACK,0.06008601826821483
DDoS,BENIGN,0.04918298755886627
DDoS,BENIGN,0.05824276113690172
DDoS,BENIGN,0.0471589650783935
DDoS,ATTACK,0.06009300115110058
DDoS,BENIGN,0.047119891538075394
DDoS,BENIGN,0.059459241378386825
DDoS,BENIGN,0.046886153901500596
DDoS,BENIGN,0.059490355357325726
DDoS,BENIGN,0.04755984537050127
DDoS,BENIGN,0.059461226419756014
DDoS,BENIGN,0.04688616201549591
DDoS,ATTACK,0.06141694150278177
DDoS,BENIGN,0.04833724307883014
DDoS,ATTACK,0.06056523332330369
DDoS,BENIGN,0.04805179372543888
DDoS,ATTACK,0.060609233326426745
DDoS,BENIGN,0.047649017142401745
DDoS,ATTACK,0.06060936730955266
DDoS,BENIGN,0.04784535843300161
DDoS,ATTACK,0.062142585604514494
DDoS,BENIGN,0.04723697292282937
DDoS,ATTACK,0.061414061618853495
DDoS,BENIGN,0.04723696558139978
DDoS,BENIGN,0.059551671237127686
DDoS,BENIGN,0.046926857570748395
DDoS,ATTACK,0.0621074798674875
DDoS,BENIGN,0.047151336673139116
